"Pressure","Velocity:0","Velocity:1","Velocity:2","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
-0.818,0,0,0,0,-1.64,1,1.67e-07,-0.00697,0.0176,0,-0,0.5,0,0.00116,-0.00595,0
-0.872,0,0,0,0,-1.74,1,1.67e-07,-0.00684,0.0182,0,-0,0.508,0,0.00104,-0.00565,0
-0.925,0,0,0,0,-1.85,1,1.67e-07,-0.00669,0.0188,0,-0,0.515,0,0.000939,-0.00536,0
-0.978,0,0,0,0,-1.96,1,1.67e-07,-0.00652,0.0194,0,-0,0.523,0,0.000842,-0.00508,0
-1.03,0,0,0,0,-2.06,1,1.67e-07,-0.00634,0.02,0,-0,0.53,0,0.000753,-0.00481,0
-1.08,0,0,0,0,-2.16,1,1.67e-07,-0.00614,0.0205,0,-0,0.537,0,0.000672,-0.00455,0
-1.13,0,0,0,0,-2.26,1,1.67e-07,-0.00593,0.021,0,-0,0.543,0,0.000598,-0.00429,0
-1.18,0,0,0,0,-2.35,1,1.67e-07,-0.00571,0.0215,0,-0,0.55,0,0.000531,-0.00404,0
-1.22,0,0,0,0,-2.44,1,1.67e-07,-0.00548,0.022,0,-0,0.556,0,0.000469,-0.00381,0
-1.27,0,0,0,0,-2.53,1,1.67e-07,-0.00524,0.0225,0,-0,0.562,0,0.000413,-0.00357,0
-1.31,0,0,0,0,-2.62,1,1.67e-07,-0.005,0.0229,0,-0,0.568,0,0.000363,-0.00335,0
-1.35,0,0,0,0,-2.7,1,1.67e-07,-0.00476,0.0233,0,-0,0.574,0,0.000317,-0.00314,0
-1.39,0,0,0,0,-2.78,1,1.67e-07,-0.00451,0.0237,0,-0,0.579,0,0.000276,-0.00293,0
-1.43,0,0,0,0,-2.86,1,1.67e-07,-0.00425,0.024,0,-0,0.585,0,0.000239,-0.00273,0
-1.47,0,0,0,0,-2.94,1,1.67e-07,-0.004,0.0244,0,-0,0.59,0,0.000206,-0.00253,0
-1.5,0,0,0,0,-3.01,1,1.67e-07,-0.00375,0.0247,0,-0,0.595,0,0.000176,-0.00234,0
-1.54,0,0,0,0,-3.08,1,1.67e-07,-0.0035,0.025,0,-0,0.6,0,0.00015,-0.00216,0
-1.57,0,0,0,0,-3.14,1,1.67e-07,-0.00325,0.0253,0,-0,0.605,0,0.000127,-0.00199,0
-1.6,0,0,0,0,-3.21,1,1.67e-07,-0.003,0.0256,0,-0,0.61,0,0.000106,-0.00182,0
-1.63,0,0,0,0,-3.27,1,1.67e-07,-0.00276,0.0259,0,-0,0.615,0,8.77e-05,-0.00165,0
-1.66,0,0,0,0,-3.33,1,1.67e-07,-0.00252,0.0261,0,-0,0.62,0,7.18e-05,-0.0015,0
-1.69,0,0,0,0,-3.39,1,1.67e-07,-0.00228,0.0263,0,-0,0.625,0,5.8e-05,-0.00135,0
-1.72,0,0,0,0,-3.44,1,1.67e-07,-0.00205,0.0266,0,-0,0.63,0,4.6e-05,-0.0012,0
-1.75,0,0,0,0,-3.49,1,1.67e-07,-0.00182,0.0268,0,-0,0.634,0,3.58e-05,-0.00106,0
-1.77,0,0,0,0,-3.54,1,1.67e-07,-0.0016,0.027,0,-0,0.639,0,2.72e-05,-0.000923,0
-1.8,0,0,0,0,-3.59,1,1.67e-07,-0.00138,0.0272,0,-0,0.644,0,2e-05,-0.000792,0
-1.82,0,0,0,0,-3.64,1,1.67e-07,-0.00117,0.0273,0,-0,0.649,0,1.42e-05,-0.000666,0
-1.84,0,0,0,0,-3.68,1,1.67e-07,-0.000961,0.0275,0,-0,0.654,0,9.45e-06,-0.000545,0
-1.86,0,0,0,0,-3.72,1,1.67e-07,-0.000759,0.0277,0,-0,0.659,0,5.82e-06,-0.000427,0
-1.88,0,0,0,0,-3.76,1,1.67e-07,-0.000561,0.0278,0,-0,0.664,0,3.15e-06,-0.000314,0
-1.9,0,0,0,0,-3.8,1,1.67e-07,-0.000369,0.0279,0,-0,0.668,0,1.35e-06,-0.000206,0
-1.92,0,0,0,0,-3.84,1,1.67e-07,-0.000182,0.0279,0,-0,0.671,0,3.24e-07,-0.000101,0
-1.94,0,0,0,0,-3.88,1,1.67e-07,1.18e-15,0.0278,0,-0,0.673,0,0,0,0
-1.96,0,0,0,0,-3.92,1,1.67e-07,0.000182,0.0278,0,-0,0.671,0,3.24e-07,0.000101,0
-1.98,0,0,0,0,-3.95,1,1.67e-07,0.000371,0.028,0,-0,0.669,0,1.35e-06,0.000206,0
-2,0,0,0,0,-3.99,1,1.67e-07,0.000569,0.0282,0,-0,0.668,0,3.15e-06,0.000314,0
-2.02,0,0,0,0,-4.03,1,1.67e-07,0.000778,0.0284,0,-0,0.667,0,5.82e-06,0.000427,0
-2.04,0,0,0,0,-4.07,1,1.67e-07,0.000996,0.0285,0,-0,0.666,0,9.45e-06,0.000545,0
-2.06,0,0,0,0,-4.11,1,1.67e-07,0.00123,0.0287,0,-0,0.665,0,1.42e-05,0.000666,0
-2.08,0,0,0,0,-4.16,1,1.67e-07,0.00147,0.0288,0,-0,0.664,0,2e-05,0.000792,0
-2.1,0,0,0,0,-4.2,1,1.67e-07,0.00172,0.029,0,-0,0.663,0,2.72e-05,0.000923,0
-2.12,0,0,0,0,-4.25,1,1.67e-07,0.00198,0.0291,0,-0,0.662,0,3.58e-05,0.00106,0
-2.15,0,0,0,0,-4.3,1,1.67e-07,0.00226,0.0293,0,-0,0.661,0,4.6e-05,0.0012,0
-2.17,0,0,0,0,-4.35,1,1.67e-07,0.00254,0.0294,0,-0,0.66,0,5.8e-05,0.00135,0
-2.2,0,0,0,0,-4.39,1,1.67e-07,0.00285,0.0295,0,-0,0.659,0,7.18e-05,0.0015,0
-2.22,0,0,0,0,-4.45,1,1.67e-07,0.00316,0.0296,0,-0,0.658,0,8.77e-05,0.00165,0
-2.25,0,0,0,0,-4.5,1,1.67e-07,0.00349,0.0297,0,-0,0.658,0,0.000106,0.00182,0
-2.27,0,0,0,0,-4.55,1,1.67e-07,0.00383,0.0298,0,-0,0.657,0,0.000127,0.00199,0
-2.3,0,0,0,0,-4.6,1,1.67e-07,0.00419,0.0299,0,-0,0.656,0,0.00015,0.00216,0
-2.33,0,0,0,0,-4.66,1,1.67e-07,0.00455,0.03,0,-0,0.656,0,0.000176,0.00234,0
-2.36,0,0,0,0,-4.71,1,1.67e-07,0.00494,0.0301,0,-0,0.655,0,0.000206,0.00253,0
-2.38,0,0,0,0,-4.77,1,1.67e-07,0.00534,0.0301,0,-0,0.655,0,0.000239,0.00273,0
-2.41,0,0,0,0,-4.82,1,1.67e-07,0.00575,0.0302,0,-0,0.654,0,0.000276,0.00293,0
-2.44,0,0,0,0,-4.88,1,1.67e-07,0.00617,0.0302,0,-0,0.654,0,0.000317,0.00314,0
-2.47,0,0,0,0,-4.93,1,1.67e-07,0.00661,0.0302,0,-0,0.653,0,0.000363,0.00335,0
-2.5,0,0,0,0,-4.99,1,1.67e-07,0.00706,0.0302,0,-0,0.652,0,0.000413,0.00357,0
-2.52,0,0,0,0,-5.05,1,1.67e-07,0.00752,0.0302,0,-0,0.651,0,0.000469,0.00381,0
-2.55,0,0,0,0,-5.1,1,1.67e-07,0.00799,0.0301,0,-0,0.651,0,0.000531,0.00404,0
-2.58,0,0,0,0,-5.15,1,1.67e-07,0.00848,0.0301,0,-0,0.65,0,0.000598,0.00429,0
-2.6,0,0,0,0,-5.2,1,1.67e-07,0.00896,0.0299,0,-0,0.649,0,0.000672,0.00455,0
-2.63,0,0,0,0,-5.25,1,1.67e-07,0.00946,0.0298,0,-0,0.647,0,0.000753,0.00481,0
-2.65,0,0,0,0,-5.3,1,1.67e-07,0.00996,0.0296,0,-0,0.646,0,0.000842,0.00508,0
-2.67,0,0,0,0,-5.35,1,1.67e-07,0.0105,0.0294,0,-0,0.644,0,0.000939,0.00536,0
-2.7,0,0,0,0,-5.39,1,1.67e-07,0.011,0.0292,0,-0,0.643,0,0.00104,0.00565,0
-2.72,0,0,0,0,-5.43,1,1.67e-07,0.0115,0.0289,0,-0,0.641,0,0.00116,0.00595,0
-2.73,0,0,0,0,-5.47,1,1.67e-07,0.0119,0.0286,0,-0,0.639,0,0.00128,0.00626,0
-2.75,0,0,0,0,-5.5,1,1.67e-07,0.0124,0.0283,0,-0,0.636,0,0.00142,0.00657,0
-2.77,0,0,0,0,-5.53,1,1.67e-07,0.0129,0.0279,0,-0,0.634,0,0.00157,0.0069,0
-2.78,0,0,0,0,-5.56,1,1.67e-07,0.0134,0.0275,0,-0,0.631,0,0.00172,0.00723,0
-2.79,0,0,0,0,-5.58,1,1.67e-07,0.0138,0.027,0,-0,0.628,0,0.0019,0.00758,0
-2.8,0,0,0,0,-5.59,1,1.67e-07,0.0142,0.0266,0,-0,0.624,0,0.00208,0.00793,0
-2.8,0,0,0,0,-5.6,1,1.67e-07,0.0146,0.026,0,-0,0.621,0,0.00228,0.00829,0
-2.8,0,0,0,0,-5.61,1,1.67e-07,0.015,0.0255,0,-0,0.617,0,0.00249,0.00867,0
-2.8,0,0,0,0,-5.61,1,1.67e-07,0.0154,0.0249,0,-0,0.612,0,0.00272,0.00905,0
-2.8,0,0,0,0,-5.6,1,1.67e-07,0.0157,0.0243,0,-0,0.608,0,0.00297,0.00944,0
-2.8,0,0,0,0,-5.59,1,1.67e-07,0.016,0.0236,0,-0,0.603,0,0.00323,0.00984,0
-2.79,0,0,0,0,-5.57,1,1.67e-07,0.0162,0.023,0,-0,0.598,0,0.00352,0.0102,0
-2.78,0,0,0,0,-5.55,1,1.67e-07,0.0164,0.0223,0,-0,0.593,0,0.00382,0.0107,0
-2.76,0,0,0,0,-5.52,1,1.67e-07,0.0166,0.0216,0,-0,0.588,0,0.00414,0.0111,0
-2.75,0,0,0,0,-5.49,1,1.67e-07,0.0168,0.0209,0,-0,0.582,0,0.00448,0.0115,0
-2.73,0,0,0,0,-5.45,1,1.67e-07,0.0169,0.0202,0,-0,0.576,0,0.00484,0.012,0
-2.71,0,0,0,0,-5.41,1,1.67e-07,0.0169,0.0194,0,-0,0.57,0,0.00523,0.0124,0
-2.68,0,0,0,0,-5.36,1,1.67e-07,0.017,0.0187,0,-0,0.564,0,0.00564,0.0129,0
-2.66,0,0,0,0,-5.31,1,1.67e-07,0.017,0.018,0,-0,0.557,0,0.00608,0.0134,0
-2.63,0,0,0,0,-5.26,1,1.67e-07,0.017,0.0173,0,-0,0.551,0,0.00654,0.0138,0
-2.6,0,0,0,0,-5.2,1,1.67e-07,0.0169,0.0166,0,-0,0.544,0,0.00703,0.0143,0
-2.57,0,0,0,0,-5.13,1,1.67e-07,0.0168,0.0159,0,-0,0.537,0,0.00754,0.0148,0
-2.53,0,0,0,0,-5.07,1,1.67e-07,0.0167,0.0152,0,-0,0.53,0,0.00809,0.0153,0
-2.5,0,0,0,0,-5,1,1.67e-07,0.0166,0.0145,0,-0,0.523,0,0.00866,0.0158,0
-2.46,0,0,0,0,-4.93,1,1.67e-07,0.0164,0.0138,0,-0,0.517,0,0.00927,0.0164,0
-2.43,0,0,0,0,-4.86,1,1.67e-07,0.0163,0.0133,0,-0,0.511,0,0.0099,0.0169,0
-2.39,0,0,0,0,-4.78,1,1.67e-07,0.0159,0.0125,0,-0,0.5,0,0.0106,0.0174,0
-2.35,0,0,0,0,-4.71,1,1.67e-07,0.016,0.0121,0,-0,0.498,0,0.0113,0.018,0
-2.31,0,0,0,0,-4.63,1,1.67e-07,0.0155,0.0113,0,-0,0.488,0,0.012,0.0185,0
-2.27,0,0,0,0,-4.55,1,1.67e-07,0.0154,0.0108,0,-0,0.482,0,0.0128,0.0191,0
-2.24,0,0,0,0,-4.47,1,1.67e-07,0.0152,0.0103,0,-0,0.476,0,0.0136,0.0196,0
-2.2,0,0,0,0,-4.39,1,1.67e-07,0.0149,0.00978,0,-0,0.469,0,0.0145,0.0202,0
-2.16,0,0,0,0,-4.31,1,1.67e-07,0.0147,0.00929,0,-0,0.462,0,0.0153,0.0208,0
-2.12,0,0,0,0,-4.23,1,1.67e-07,0.0144,0.00882,0,-0,0.455,0,0.0163,0.0213,0
-2.08,0,0,0,0,-4.15,1,1.67e-07,0.0141,0.00837,0,-0,0.449,0,0.0173,0.0219,0
-2.04,0,0,0,0,-4.07,1,1.67e-07,0.0139,0.00795,0,-0,0.443,0,0.0183,0.0225,0
-2,0,0,0,0,-4,1,1.67e-07,0.0136,0.00754,0,-0,0.437,0,0.0193,0.0231,0
-1.96,0,0,0,0,-3.92,1,1.67e-07,0.0134,0.00716,0,-0,0.431,0,0.0204,0.0237,0
-1.92,0,0,0,0,-3.84,1,1.67e-07,0.0131,0.00679,0,-0,0.425,0,0.0216,0.0243,0
-1.88,0,0,0,0,-3.77,1,1.67e-07,0.0128,0.00644,0,-0,0.419,0,0.0228,0.025,0
-1.85,0,0,0,0,-3.69,1,1.67e-07,0.0126,0.00611,0,-0,0.413,0,0.0241,0.0256,0
-1.81,0,0,0,0,-3.62,1,1.67e-07,0.0123,0.00579,0,-0,0.407,0,0.0254,0.0262,0
-1.77,0,0,0,0,-3.54,1,1.67e-07,0.0121,0.0055,0,-0,0.402,0,0.0267,0.0268,0
-1.74,0,0,0,0,-3.47,1,1.67e-07,0.0118,0.00522,0,-0,0.397,0,0.0282,0.0275,0
-1.7,0,0,0,0,-3.4,1,1.67e-07,0.0116,0.00495,0,-0,0.392,0,0.0296,0.0281,0
-1.67,0,0,0,0,-3.33,1,1.67e-07,0.0114,0.0047,0,-0,0.387,0,0.0312,0.0288,0
-1.63,0,0,0,0,-3.26,1,1.67e-07,0.0111,0.00446,0,-0,0.382,0,0.0328,0.0294,0
-1.6,0,0,0,0,-3.2,1,1.67e-07,0.0109,0.00423,0,-0,0.377,0,0.0344,0.0301,0
-1.57,0,0,0,0,-3.13,1,1.67e-07,0.0107,0.00402,0,-0,0.372,0,0.0362,0.0307,0
-1.53,0,0,0,0,-3.07,1,1.67e-07,0.0105,0.00381,0,-0,0.368,0,0.038,0.0314,0
-1.5,0,0,0,0,-3.01,1,1.67e-07,0.0103,0.00362,0,-0,0.363,0,0.0398,0.0321,0
-1.47,0,0,0,0,-2.94,1,1.67e-07,0.0101,0.00344,0,-0,0.359,0,0.0418,0.0327,0
-1.44,0,0,0,0,-2.88,1,1.67e-07,0.00987,0.00326,0,-0,0.355,0,0.0438,0.0334,0
-1.41,0,0,0,0,-2.82,1,1.67e-07,0.00968,0.0031,0,-0,0.351,0,0.0458,0.0341,0
-1.38,0,0,0,0,-2.77,1,1.67e-07,0.0095,0.00294,0,-0,0.347,0,0.048,0.0348,0
-1.36,0,0,0,0,-2.71,1,1.67e-07,0.00932,0.00279,0,-0,0.343,0,0.0502,0.0354,0
-1.33,0,0,0,0,-2.66,1,1.67e-07,0.00914,0.00265,0,-0,0.339,0,0.0525,0.0361,0
-1.3,0,0,0,0,-2.6,1,1.67e-07,0.00897,0.00252,0,-0,0.336,0,0.0549,0.0368,0
-1.27,0,0,0,0,-2.55,1,1.67e-07,0.0088,0.00239,0,-0,0.332,0,0.0574,0.0375,0
-1.25,0,0,0,0,-2.5,1,1.67e-07,0.00864,0.00227,0,-0,0.328,0,0.06,0.0382,0
-1.22,0,0,0,0,-2.45,1,1.67e-07,0.00848,0.00215,0,-0,0.325,0,0.0626,0.0389,0
-1.2,0,0,0,0,-2.4,1,1.67e-07,0.00833,0.00204,0,-0,0.322,0,0.0654,0.0395,0
-1.17,0,0,0,0,-2.35,1,1.67e-07,0.00818,0.00194,0,-0,0.318,0,0.0682,0.0402,0
-1.15,0,0,0,0,-2.3,1,1.67e-07,0.00803,0.00184,0,-0,0.315,0,0.0712,0.0409,0
-1.13,0,0,0,0,-2.26,1,1.67e-07,0.00789,0.00174,0,-0,0.312,0,0.0742,0.0416,0
-1.11,0,0,0,0,-2.21,1,1.67e-07,0.00775,0.00165,0,-0,0.309,0,0.0773,0.0423,0
-1.08,0,0,0,0,-2.17,1,1.67e-07,0.00762,0.00157,0,-0,0.306,0,0.0806,0.043,0
-1.06,0,0,0,0,-2.12,1,1.67e-07,0.00748,0.00148,0,-0,0.303,0,0.0839,0.0436,0
-1.04,0,0,0,0,-2.08,1,1.67e-07,0.00736,0.0014,0,-0,0.3,0,0.0874,0.0443,0
-1.02,0,0,0,0,-2.04,1,1.67e-07,0.00723,0.00133,0,-0,0.297,0,0.0909,0.045,0
-0.999,0,0,0,0,-2,1,1.67e-07,0.00711,0.00126,0,-0,0.295,0,0.0946,0.0456,0
-0.979,0,0,0,0,-1.96,1,1.67e-07,0.00699,0.00119,0,-0,0.292,0,0.0984,0.0463,0
-0.96,0,0,0,0,-1.92,1,1.67e-07,0.00687,0.00112,0,-0,0.289,0,0.102,0.0469,0
-0.94,0,0,0,0,-1.88,1,1.67e-07,0.00676,0.00106,0,-0,0.287,0,0.106,0.0476,0
-0.922,0,0,0,0,-1.84,1,1.67e-07,0.00665,0.000998,0,-0,0.284,0,0.11,0.0482,0
-0.903,0,0,0,0,-1.81,1,1.67e-07,0.00654,0.00094,0,-0,0.282,0,0.115,0.0488,0
-0.885,0,0,0,0,-1.77,1,1.67e-07,0.00643,0.000884,0,-0,0.279,0,0.119,0.0495,0
-0.868,0,0,0,0,-1.74,1,1.67e-07,0.00632,0.000831,0,-0,0.277,0,0.124,0.0501,0
-0.85,0,0,0,0,-1.7,1,1.67e-07,0.00622,0.00078,0,-0,0.274,0,0.128,0.0507,0
-0.833,0,0,0,0,-1.67,1,1.67e-07,0.00612,0.000731,0,-0,0.272,0,0.133,0.0513,0
-0.816,0,0,0,0,-1.63,1,1.67e-07,0.00602,0.000684,0,-0,0.27,0,0.138,0.0518,0
-0.8,0,0,0,0,-1.6,1,1.67e-07,0.00593,0.000639,0,-0,0.267,0,0.143,0.0524,0
-0.784,0,0,0,0,-1.57,1,1.67e-07,0.00583,0.000596,0,-0,0.265,0,0.148,0.0529,0
-0.768,0,0,0,0,-1.54,1,1.67e-07,0.00574,0.000555,0,-0,0.263,0,0.154,0.0535,0
-0.752,0,0,0,0,-1.5,1,1.67e-07,0.00564,0.000515,0,-0,0.261,0,0.159,0.054,0
-0.737,0,0,0,0,-1.47,1,1.67e-07,0.00555,0.000477,0,-0,0.259,0,0.165,0.0545,0
-0.722,0,0,0,0,-1.44,1,1.67e-07,0.00546,0.000441,0,-0,0.256,0,0.17,0.0549,0
-0.707,0,0,0,0,-1.41,1,1.67e-07,0.00538,0.000406,0,-0,0.254,0,0.176,0.0554,0
-0.693,0,0,0,0,-1.39,1,1.67e-07,0.00529,0.000372,0,-0,0.252,0,0.182,0.0558,0
-0.678,0,0,0,0,-1.36,1,1.67e-07,0.00521,0.00034,0,-0,0.25,0,0.188,0.0563,0
-0.664,0,0,0,0,-1.33,1,1.67e-07,0.00512,0.000309,0,-0,0.248,0,0.195,0.0567,0
-0.65,0,0,0,0,-1.3,1,1.67e-07,0.00504,0.00028,0,-0,0.246,0,0.201,0.057,0
-0.637,0,0,0,0,-1.27,1,1.67e-07,0.00496,0.000252,0,-0,0.244,0,0.208,0.0574,0
-0.623,0,0,0,0,-1.25,1,1.67e-07,0.00488,0.000225,0,-0,0.242,0,0.214,0.0577,0
-0.61,0,0,0,0,-1.22,1,1.67e-07,0.0048,0.000199,0,-0,0.24,0,0.221,0.058,0
-0.597,0,0,0,0,-1.19,1,1.67e-07,0.00472,0.000174,0,-0,0.238,0,0.228,0.0583,0
-0.584,0,0,0,0,-1.17,1,1.67e-07,0.00464,0.000151,0,-0,0.236,0,0.236,0.0585,0
-0.571,0,0,0,0,-1.14,1,1.67e-07,0.00457,0.000128,0,-0,0.234,0,0.243,0.0588,0
-0.559,0,0,0,0,-1.12,1,1.67e-07,0.00449,0.000107,0,-0,0.232,0,0.25,0.0589,0
-0.547,0,0,0,0,-1.09,1,1.67e-07,0.00442,8.66e-05,0,-0,0.23,0,0.258,0.0591,0
-0.534,0,0,0,0,-1.07,1,1.67e-07,0.00435,6.72e-05,0,-0,0.228,0,0.266,0.0592,0
-0.522,0,0,0,0,-1.04,1,1.67e-07,0.00428,4.87e-05,0,-0,0.226,0,0.273,0.0594,0
-0.511,0,0,0,0,-1.02,1,1.67e-07,0.00421,3.12e-05,0,-0,0.224,0,0.281,0.0594,0
-0.499,0,0,0,0,-0.998,1,1.67e-07,0.00414,1.46e-05,0,-0,0.223,0,0.29,0.0595,0
-0.488,0,0,0,0,-0.975,1,1.67e-07,0.00407,-1.18e-06,0,-0,0.221,0,0.298,0.0595,0
-0.476,0,0,0,0,-0.953,1,1.67e-07,0.004,-1.61e-05,0,-0,0.219,0,0.306,0.0595,0
-0.465,0,0,0,0,-0.93,1,1.67e-07,0.00393,-3.02e-05,0,-0,0.217,0,0.315,0.0594,0
-0.454,0,0,0,0,-0.908,1,1.67e-07,0.00387,-4.36e-05,0,-0,0.215,0,0.323,0.0593,0
-0.443,0,0,0,0,-0.887,1,1.67e-07,0.0038,-5.61e-05,0,-0,0.213,0,0.332,0.0592,0
-0.433,0,0,0,0,-0.866,1,1.67e-07,0.00374,-6.8e-05,0,-0,0.212,0,0.341,0.0591,0
-0.422,0,0,0,0,-0.845,1,1.67e-07,0.00368,-7.91e-05,0,-0,0.21,0,0.35,0.0589,0
-0.412,0,0,0,0,-0.824,1,1.67e-07,0.00362,-8.96e-05,0,-0,0.208,0,0.359,0.0587,0
-0.402,0,0,0,0,-0.804,1,1.67e-07,0.00356,-9.94e-05,0,-0,0.206,0,0.368,0.0585,0
-0.392,0,0,0,0,-0.784,1,1.67e-07,0.0035,-0.000109,0,-0,0.205,0,0.377,0.0582,0
-0.382,0,0,0,0,-0.764,1,1.67e-07,0.00344,-0.000117,0,-0,0.203,0,0.386,0.0579,0
-0.372,0,0,0,0,-0.745,1,1.67e-07,0.00338,-0.000125,0,-0,0.201,0,0.396,0.0575,0
-0.363,0,0,0,0,-0.726,1,1.67e-07,0.00332,-0.000133,0,-0,0.199,0,0.405,0.0572,0
-0.354,0,0,0,0,-0.707,1,1.67e-07,0.00327,-0.000139,0,-0,0.198,0,0.415,0.0568,0
-0.344,0,0,0,0,-0.689,1,1.67e-07,0.00321,-0.000146,0,-0,0.196,0,0.424,0.0564,0
-0.335,0,0,0,0,-0.67,1,1.67e-07,0.00316,-0.000152,0,-0,0.195,0,0.434,0.0559,0
-0.326,0,0,0,0,-0.653,1,1.67e-07,0.0031,-0.000157,0,-0,0.193,0,0.444,0.0554,0
-0.318,0,0,0,0,-0.635,1,1.67e-07,0.00305,-0.000162,0,-0,0.191,0,0.453,0.0549,0
-0.309,0,0,0,0,-0.618,1,1.67e-07,0.003,-0.000167,0,-0,0.19,0,0.463,0.0544,0
-0.3,0,0,0,0,-0.601,1,1.67e-07,0.00295,-0.000171,0,-0,0.188,0,0.473,0.0538,0
-0.292,0,0,0,0,-0.584,1,1.67e-07,0.0029,-0.000175,0,-0,0.186,0,0.483,0.0533,0
-0.284,0,0,0,0,-0.568,1,1.67e-07,0.00285,-0.000178,0,-0,0.185,0,0.492,0.0527,0
-0.276,0,0,0,0,-0.552,1,1.67e-07,0.0028,-0.000181,0,-0,0.183,0,0.502,0.052,0
-0.268,0,0,0,0,-0.536,1,1.67e-07,0.00276,-0.000184,0,-0,0.182,0,0.512,0.0514,0
-0.26,0,0,0,0,-0.52,1,1.67e-07,0.00271,-0.000186,0,-0,0.18,0,0.522,0.0507,0
-0.253,0,0,0,0,-0.505,1,1.67e-07,0.00267,-0.000188,0,-0,0.179,0,0.532,0.05,0
-0.245,0,0,0,0,-0.49,1,1.67e-07,0.00262,-0.00019,0,-0,0.177,0,0.542,0.0493,0
-0.238,0,0,0,0,-0.475,1,1.67e-07,0.00258,-0.000192,0,-0,0.176,0,0.551,0.0486,0
-0.23,0,0,0,0,-0.461,1,1.67e-07,0.00253,-0.000193,0,-0,0.174,0,0.561,0.0479,0
-0.223,0,0,0,0,-0.447,1,1.67e-07,0.00249,-0.000194,0,-0,0.173,0,0.571,0.0472,0
-0.216,0,0,0,0,-0.433,1,1.67e-07,0.00245,-0.000195,0,-0,0.172,0,0.58,0.0464,0
-0.209,0,0,0,0,-0.419,1,1.67e-07,0.00241,-0.000196,0,-0,0.17,0,0.59,0.0456,0
-0.203,0,0,0,0,-0.405,1,1.67e-07,0.00237,-0.000196,0,-0,0.169,0,0.599,0.0448,0
-0.196,0,0,0,0,-0.392,1,1.67e-07,0.00233,-0.000197,0,-0,0.167,0,0.609,0.044,0
-0.19,0,0,0,0,-0.379,1,1.67e-07,0.00229,-0.000197,0,-0,0.166,0,0.618,0.0432,0
-0.183,0,0,0,0,-0.366,1,1.67e-07,0.00225,-0.000197,0,-0,0.164,0,0.628,0.0424,0
-0.177,0,0,0,0,-0.354,1,1.67e-07,0.00221,-0.000197,0,-0,0.163,0,0.637,0.0416,0
-0.171,0,0,0,0,-0.341,1,1.67e-07,0.00217,-0.000196,0,-0,0.162,0,0.646,0.0408,0
-0.165,0,0,0,0,-0.329,1,1.67e-07,0.00214,-0.000196,0,-0,0.16,0,0.655,0.04,0
-0.159,0,0,0,0,-0.317,1,1.67e-07,0.0021,-0.000195,0,-0,0.159,0,0.664,0.0392,0
-0.153,0,0,0,0,-0.305,1,1.67e-07,0.00206,-0.000195,0,-0,0.158,0,0.673,0.0383,0
-0.147,0,0,0,0,-0.294,1,1.67e-07,0.00203,-0.000194,0,-0,0.156,0,0.682,0.0375,0
-0.141,0,0,0,0,-0.282,1,1.67e-07,0.00199,-0.000193,0,-0,0.155,0,0.69,0.0367,0
-0.136,0,0,0,0,-0.271,1,1.67e-07,0.00196,-0.000192,0,-0,0.153,0,0.699,0.0358,0
-0.13,0,0,0,0,-0.26,1,1.67e-07,0.00192,-0.00019,0,-0,0.152,0,0.707,0.035,0
-0.125,0,0,0,0,-0.249,1,1.67e-07,0.00189,-0.000189,0,-0,0.151,0,0.715,0.0342,0
-0.119,0,0,0,0,-0.239,1,1.67e-07,0.00185,-0.000188,0,-0,0.149,0,0.724,0.0334,0
-0.114,0,0,0,0,-0.228,1,1.67e-07,0.00182,-0.000186,0,-0,0.148,0,0.732,0.0325,0
-0.109,0,0,0,0,-0.218,1,1.67e-07,0.00178,-0.000185,0,-0,0.147,0,0.739,0.0317,0
-0.104,0,0,0,0,-0.208,1,1.67e-07,0.00175,-0.000183,0,-0,0.145,0,0.747,0.0309,0
-0.0988,0,0,0,0,-0.198,1,1.67e-07,0.00172,-0.000181,0,-0,0.144,0,0.755,0.0301,0
-0.0938,0,0,0,0,-0.188,1,1.67e-07,0.00168,-0.000179,0,-0,0.142,0,0.762,0.0293,0
-0.0889,0,0,0,0,-0.178,1,1.67e-07,0.00165,-0.000177,0,-0,0.141,0,0.77,0.0285,0
-0.0841,0,0,0,0,-0.168,1,1.67e-07,0.00162,-0.000175,0,-0,0.14,0,0.777,0.0278,0
-0.0794,0,0,0,0,-0.159,1,1.67e-07,0.00158,-0.000173,0,-0,0.138,0,0.784,0.027,0
-0.0747,0,0,0,0,-0.149,1,1.67e-07,0.00155,-0.000171,0,-0,0.137,0,0.791,0.0262,0
-0.0701,0,0,0,0,-0.14,1,1.67e-07,0.00152,-0.000169,0,-0,0.135,0,0.798,0.0255,0
-0.0656,0,0,0,0,-0.131,1,1.67e-07,0.00148,-0.000167,0,-0,0.134,0,0.804,0.0247,0
-0.0611,0,0,0,0,-0.122,1,1.67e-07,0.00145,-0.000164,0,-0,0.132,0,0.811,0.024,0
-0.0567,0,0,0,0,-0.113,1,1.67e-07,0.00142,-0.000162,0,-0,0.131,0,0.817,0.0233,0
