"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         226,      -5.545329224,      -4.255668269,      -4.607297248,      -8.433212048
          0,           0,         227,        -5.5506981,      -4.257739512,      -4.611135253,      -8.428753287
          0,           0,         228,      -5.556486494,      -4.259769564,       -4.61517901,      -8.424282302
          0,           0,         229,      -5.562704191,      -4.261743759,      -4.619449269,      -8.419806891
          0,           0,         230,      -5.569347333,      -4.263648985,      -4.623964842,      -8.415325453
          0,           0,         231,      -5.576397312,      -4.265474239,        -4.6287423,      -8.410854108
          0,           0,         232,      -5.583820433,      -4.267211098,      -4.633795638,      -8.406396607
          0,           0,         233,      -5.591568464,      -4.268854113,      -4.639135885,      -8.401967364
          0,           0,         234,      -5.599580217,      -4.270401063,       -4.64477068,      -8.397574801
          0,           0,         235,      -5.607784221,       -4.27185309,      -4.650703832,      -8.393229482
          0,           0,         236,      -5.616102494,       -4.27321468,      -4.656934886,      -8.388920641
          0,           0,         237,      -5.624455269,      -4.274493518,      -4.663458732,       -8.38467794
          0,           0,         238,      -5.632766368,      -4.275700202,      -4.670265268,      -8.380513896
          0,           0,         239,      -5.640968757,      -4.276847855,      -4.677339175,       -8.37643742
          0,           0,         240,      -5.649009708,      -4.277951635,      -4.684659815,      -8.372453992
          0,           0,         241,      -5.656854914,      -4.279028174,      -4.692201302,      -8.368540219
          0,           0,         242,      -5.664490989,      -4.280094974,      -4.699932767,      -8.364722418
          0,           0,         243,      -5.671925929,      -4.281169771,       -4.70781884,      -8.361019077
          0,           0,         244,      -5.679187403,      -4.282269904,      -4.715820357,      -8.357433582
          0,           0,         245,       -5.68631903,      -4.283411696,      -4.723895269,        -8.3539661
          0,           0,         246,      -5.693375048,      -4.284609887,      -4.731999747,      -8.350621752
          0,           0,         247,      -5.700414001,      -4.285877118,      -4.740089414,      -8.347374594
          0,           0,         248,      -5.707492072,      -4.287223487,      -4.748120646,       -8.34423432
          0,           0,         249,      -5.714648813,      -4.288655947,      -4.756052631,      -8.341183349
          0,           0,         250,      -5.721921433,      -4.290178793,      -4.763847815,      -8.338228606
          0,           0,         251,      -5.729328251,      -4.291792872,      -4.771471131,      -8.335386978
          0,           0,         252,      -5.736863808,      -4.293495583,      -4.778892601,      -8.332639377
          0,           0,         253,      -5.744499811,      -4.295281109,      -4.786088502,      -8.329984525
          0,           0,         254,      -5.752185407,      -4.297140589,      -4.793041278,      -8.327394094
