"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         267,      -5.466055284,      -4.616024111,      -4.808084465,      -9.735532783
          0,           0,         268,      -5.465426285,      -4.619392761,      -4.814952758,      -9.734431925
          0,           0,         269,      -5.464793534,      -4.622982181,      -4.822511479,      -9.733477576
          0,           0,         270,      -5.464222554,      -4.626761575,      -4.830714946,      -9.732698137
          0,           0,         271,      -5.463776572,      -4.630696617,       -4.83950558,      -9.732093595
          0,           0,         272,      -5.463515102,      -4.634749619,      -4.848812171,       -9.73166193
          0,           0,         273,      -5.463492836,      -4.638878289,      -4.858547843,      -9.731391184
          0,           0,         274,      -5.463758836,      -4.643039623,      -4.868608233,      -9.731280946
          0,           0,         275,      -5.464355955,      -4.647187096,      -4.878870035,      -9.731337722
          0,           0,         276,      -5.465320519,      -4.651271833,      -4.889189829,      -9.731557327
          0,           0,         277,      -5.466682109,      -4.655242547,       -4.89940371,      -9.731945139
          0,           0,         278,      -5.468463452,      -4.659046468,      -4.909328298,      -9.732490035
          0,           0,         279,      -5.470680365,      -4.662634601,      -4.918763926,      -9.733197336
          0,           0,         280,      -5.473341714,      -4.665956107,      -4.927499986,      -9.734056705
          0,           0,         281,      -5.476449389,      -4.668960753,      -4.935322148,      -9.735070727
          0,           0,         282,      -5.479998151,      -4.671607847,      -4.942022715,      -9.736221291
          0,           0,         283,      -5.483975411,      -4.673854441,      -4.947412835,      -9.737509675
          0,           0,         284,      -5.488360994,      -4.675670121,      -4.951335063,      -9.738917356
          0,           0,         285,      -5.493126703,      -4.677026646,      -4.953675428,      -9.740440625
          0,           0,         286,      -5.498235881,      -4.677908624,       -4.95437262,      -9.742056987
          0,           0,         287,      -5.503642867,      -4.678304218,      -4.953422926,      -9.743760347
          0,           0,         288,      -5.509292469,      -4.678217366,      -4.950880045,      -9.745528137
          0,           0,         289,      -5.515119473,      -4.677656635,      -4.946850018,      -9.747350069
          0,           0,         290,      -5.521048348,      -4.676641367,       -4.94148144,      -9.749208696
          0,           0,         291,      -5.526993177,      -4.675201017,      -4.934953766,        -9.7510859
          0,           0,         292,      -5.532858065,      -4.673371331,      -4.927464748,      -9.752965715
          0,           0,         293,      -5.538538116,      -4.671194918,      -4.919218471,      -9.754824423
          0,           0,         294,      -5.543921173,      -4.668719958,       -4.91041556,      -9.756657624
          0,           0,         295,      -5.548890446,      -4.665998797,      -4.901245902,      -9.758439045
          0,           0,         296,      -5.553328104,      -4.663086455,      -4.891883809,      -9.760168898
          0,           0,         297,      -5.557119784,      -4.660038133,      -4.882485291,      -9.761813016
          0,           0,         298,      -5.560159844,       -4.65690577,      -4.873186939,      -9.763374718
          0,           0,         299,      -5.562357002,      -4.653745598,       -4.86410641,      -9.764817351
          0,           0,         300,      -5.563639806,      -4.650611766,      -4.855344077,      -9.766152642
          0,           0,         301,      -5.563961485,      -4.647554697,      -4.846984629,      -9.767348536
          0,           0,         302,      -5.563303534,      -4.644621264,      -4.839098589,      -9.768400845
          0,           0,         303,      -5.561677515,      -4.641853639,      -4.831743971,      -9.769299279
          0,           0,         304,      -5.559124852,      -4.639291694,      -4.824968017,      -9.770085377
          0,           0,         305,      -5.555714582,      -4.636976504,      -4.818809214,      -9.770726804
          0,           0,         306,      -5.551539393,      -4.634940041,      -4.813300136,      -9.771250938
          0,           0,         307,      -5.546707807,      -4.633219678,      -4.808462841,      -9.771629423
          0,           0,         308,      -5.541346848,      -4.631843115,      -4.804320974,      -9.771888056
          0,           0,         309,       -5.53558871,      -4.630832628,      -4.800892054,      -9.772018775
          0,           0,         310,      -5.529565056,      -4.630207479,      -4.798186765,      -9.772020038
          0,           0,         311,      -5.523404765,      -4.629984884,      -4.796213192,      -9.771917188
          0,           0,         312,      -5.517230613,      -4.630179389,       -4.79497767,      -9.771673775
          0,           0,         313,      -5.511156239,      -4.630802707,      -4.794484131,      -9.771330687
          0,           0,         314,      -5.505284176,      -4.631864005,      -4.794733886,      -9.770865854
          0,           0,         315,      -5.499704927,      -4.633370059,      -4.795725799,      -9.770286185
          0,           0,         316,      -5.494496745,      -4.635325351,       -4.79745635,       -9.76962019
          0,           0,         317,      -5.489725867,      -4.637732016,      -4.799919445,      -9.768825181
          0,           0,         318,      -5.485447057,      -4.640589751,      -4.803106061,      -9.767910781
          0,           0,         319,      -5.481704353,      -4.643895784,      -4.807003746,       -9.76692704
          0,           0,         320,      -5.478531939,      -4.647644702,      -4.811596014,      -9.765862848
          0,           0,         321,      -5.475955073,      -4.651828198,      -4.816861573,      -9.764710172
          0,           0,         322,      -5.473991009,      -4.656434846,      -4.822773415,      -9.763462829
          0,           0,         323,      -5.472649903,      -4.661449767,      -4.829297743,      -9.762117291
          0,           0,         324,      -5.471935649,      -4.666854284,       -4.83639277,      -9.760676486
          0,           0,         325,      -5.471846659,      -4.672625545,      -4.844007394,      -9.759139867
          0,           0,         326,      -5.472376552,      -4.678736148,      -4.852079813,      -9.757510851
          0,           0,         327,      -5.473514756,      -4.685153813,      -4.860536157,      -9.755788582
          0,           0,         328,      -5.475247008,      -4.691840933,      -4.869289241,      -9.753977552
          0,           0,         329,      -5.477555731,       -4.69875449,      -4.878237601,      -9.752079091
          0,           0,         330,      -5.480420296,      -4.705845898,      -4.887265047,      -9.750100209
          0,           0,         331,      -5.483817126,      -4.713060895,      -4.896240964,      -9.748044169
          0,           0,         332,      -5.487719648,        -4.7203401,      -4.905021656,       -9.74591538
          0,           0,         333,      -5.492098077,      -4.727619293,      -4.913453035,      -9.743718556
