"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         300,      -5.149796678,      -4.809982826,      -4.695309937,      -8.314487714
          0,           0,         301,       -5.15345853,      -4.810861074,      -4.697194197,      -8.312541291
          0,           0,         302,      -5.157146963,      -4.811969552,      -4.699131083,      -8.310593993
          0,           0,         303,      -5.160853552,      -4.813330152,      -4.701142144,      -8.308647688
          0,           0,         304,      -5.164571336,      -4.814960407,      -4.703246964,      -8.306701727
          0,           0,         305,      -5.168294855,      -4.816873161,      -4.705462891,      -8.304756812
          0,           0,         306,      -5.172020127,      -4.819076307,      -4.707804853,      -8.302813824
          0,           0,         307,      -5.175744571,      -4.821572572,      -4.710285233,      -8.300873356
          0,           0,         308,      -5.179466887,      -4.824359387,      -4.712913825,       -8.29893685
          0,           0,         309,      -5.183186931,      -4.827428659,      -4.715697813,      -8.297005429
          0,           0,         310,      -5.186905524,      -4.830767033,      -4.718641854,      -8.295080057
          0,           0,         311,      -5.190624336,      -4.834355818,      -4.721748202,      -8.293161887
          0,           0,         312,      -5.194345405,      -4.838170932,      -4.725016873,      -8.291249641
          0,           0,         313,      -5.198070983,      -4.842183281,      -4.728445872,      -8.289344934
          0,           0,         314,      -5.201803273,      -4.846359109,      -4.732031397,      -8.287448347
          0,           0,         315,      -5.205544182,      -4.850660497,       -4.73576809,      -8.285560021
          0,           0,         316,      -5.209295119,      -4.855046109,      -4.739649283,      -8.283680093
          0,           0,         317,      -5.213056787,      -4.859471934,      -4.743667276,      -8.281808075
          0,           0,         318,      -5.216829029,       -4.86389227,      -4.747813595,      -8.279943973
          0,           0,         319,      -5.220610696,      -4.868260854,      -4.752079235,      -8.278085397
          0,           0,         320,      -5.224399568,      -4.872532121,      -4.756454892,      -8.276235165
          0,           0,         321,      -5.228192313,      -4.876662539,      -4.760931168,      -8.274394373
          0,           0,         322,      -5.231984492,       -4.88061198,      -4.765498752,       -8.27256436
          0,           0,         323,      -5.235770622,      -4.884345062,      -4.770148556,      -8.270744393
          0,           0,         324,      -5.239544276,      -4.887832377,       -4.77487182,      -8.268936146
          0,           0,         325,      -5.243298228,      -4.891051563,      -4.779660173,      -8.267139442
          0,           0,         326,      -5.247024641,      -4.893988139,      -4.784505658,      -8.265353189
          0,           0,         327,      -5.250715301,      -4.896635863,      -4.789400715,      -8.263576167
          0,           0,         328,      -5.254361841,      -4.898997009,      -4.794338145,      -8.261807469
          0,           0,         329,       -5.25795605,      -4.901082253,      -4.799311051,      -8.260046939
          0,           0,         330,      -5.261490107,      -4.902910005,      -4.804312785,      -8.258295246
          0,           0,         331,      -5.264956682,      -4.904505547,      -4.809336896,      -8.256554569
          0,           0,         332,      -5.268349293,      -4.905900039,      -4.814377016,      -8.254826962
          0,           0,         333,        -5.2716625,      -4.907129327,      -4.819426795,      -8.253113239
          0,           0,         334,      -5.274892114,        -4.9082327,      -4.824479837,      -8.251412699
          0,           0,         335,      -5.278035372,      -4.909251527,      -4.829529648,      -8.249724283
